visit_id,wallet,business_id,business_type,lat,lon,timestamp,nullifier,is_fraud,fraud_type
v_001121,0x85f6808c11b0fa96462b787c4d7452194bfaced1,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-01 18:46:00,null_588de486a12e477a,0,normal
v_003736,0xbb46b01b7a1f416ea8f6f91b85a6bce41ad92f0a,business_019,laundromat,40.73154911779426,-73.98559557364835,2026-09-02 18:37:00,null_9df880dc052e4712,0,normal
v_003963,0x8c52489add5b76d757dbb0349b2515050ae345dc,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-02 09:34:00,null_157f2dd5cdd854f5,0,normal
v_009065,0x206d0252a747ad013b4417595333c90ae5b8ec93,business_016,barbershop,40.71187904708862,-73.98494306503954,2026-09-05 19:17:00,null_91580f7dfe688b24,0,normal
v_009959,0x28feec8fc4b7837c881856c3a1710425f4e96e37,business_033,deli,40.72803998237796,-74.00317851946556,2026-09-01 19:35:00,null_83486e8a1f95931d,0,normal
v_004078,0x637f815137b3797cb6b5f892d9e37873a9a0e6e1,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-04 17:42:00,null_521a85a765add02c,0,normal
v_005090,0xf5782f289bf86ede5d45df89fd5023602b2dc812,business_022,deli,40.71392731725708,-73.98905304146153,2026-09-02 13:36:00,null_2059c6ac385638bf,0,normal
v_014024,0xef40d2ca648099602d28aacc939ed68046297874,business_016,barbershop,40.71187904708862,-73.98494306503954,2026-09-01 13:42:00,null_3f5cd110cbf227eb,0,normal
v_016664,0x728fa31d2d9b3270cab4577efa3b44b9841ca074,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-02 17:02:00,null_552be23a6a99f55b,0,normal
v_017008,0xa529aeff2726756e1b2dc56fd02def718297f8d9,business_011,nail_salon,40.72070595690882,-73.98105030972982,2026-09-01 16:31:00,null_e92a9915d29c9e2f,0,normal
v_fraud_p1_30_a,0x5bb8073b0ca11b8f2c458074e07f24dbf58abdcd,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-05 19:00:00,null_68f0ec07c6780b59,1,impossible_travel
v_015605,0xc8dd0704536e10694bfbc35581d451fc8b981201,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-02 16:12:00,null_b30919c041b4f40b,0,normal
v_011619,0xa702473708e843aef4332da54144cd7ed4ed722e,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-04 03:15:00,null_938c1d1e9b6e1f4d,1,out_of_hours
v_fraud_p1_37_b,0xe52b9930dcdf780c1c1e4cd2f817682d7f91f305,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-03 15:09:00,null_63746b2415dbd51f,1,impossible_travel
v_006104,0x76eab1a1a7045533b1de0f82dfc8b43ab576a802,business_043,hardware_store,40.72437249107463,-73.98696850156455,2026-09-05 17:39:00,null_d8a4354af6b7a8dc,0,normal
v_fraud_p2_35,0xb7b7be36f36a6fe7dafec1cc78fd9ef5cfb7a7f1,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-03 15:02:55,null_594425f72aed3bb8,1,co_visit
v_007423,0xa258d2531ec6173096f50ef7a4447dba41b665b0,business_025,coffee_shop,40.7176948667067,-73.9893356213666,2026-09-02 12:26:00,null_4e16249ee98c86b0,0,normal
v_015219,0x4e4afe19a66321313c0c04de07dbea08879f4361,business_021,pizzeria,40.72905408831159,-73.98161499597781,2026-09-03 17:29:00,null_a91487feceaa56f4,0,normal
v_002217,0x0734cbb114b471e08d6aaf4bfade1a06fa67579f,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-05 14:19:00,null_9dd329767ab59d90,0,normal
v_010823,0x0ec39baeb91b5aaed64ce86aef4b9a6062d5daea,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-05 14:49:00,null_727f6ca0ddad5faa,0,normal
v_fraud_p2_33,0x6b7019063d2ffe0363305e7622e6cc37561c48b8,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-03 15:02:45,null_25184b0b96ea3c37,1,co_visit
v_013572,0x7950541521f4bd189897af8b93fe36726ed8cf17,business_048,coffee_shop,40.73396347402307,-73.98428143228651,2026-09-02 13:07:00,null_5e4937322bf01d3d,0,normal
v_003553,0xd3d72599995a8d306fdd34a17a274990aa884abb,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-03 17:07:00,null_6b9c26df6371c932,0,normal
v_008684,0x79df0e1440fbaff236b631e2d6f55f59e98e5856,business_005,hardware_store,40.71787651470326,-73.97866006706128,2026-09-05 16:41:00,null_1a7ed7316ece8d96,0,normal
v_005488,0x5a429d98a7ca6225ce19e1968ccc97199b2cf15c,business_043,hardware_store,40.72437249107463,-73.98696850156455,2026-09-05 09:47:00,null_ffe8687a8fb9dde1,0,normal
v_014891,0x8fcc9a2248c4d2e4f7e15fe989d2b61ce220ee01,business_043,hardware_store,40.72437249107463,-73.98696850156455,2026-09-05 12:14:00,null_9345bda1ab627f5b,0,normal
v_012187,0x240702593a3a2e2a2200821e351ef477b6928e71,business_038,bodega,40.72057814302983,-73.99558025467547,2026-09-04 09:54:00,null_7e9b022b6c162c17,0,normal
v_012839,0x4937884c77daabfb329756c64ffaf2e7e16e7696,business_014,hardware_store,40.72016439636935,-73.9829884133478,2026-09-02 17:35:00,null_4bd7f7a06d0f8bb0,0,normal
v_013530,0x291f0603896a26548bfa3429b248830dd442cb7c,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-04 03:15:00,null_353e9ef5db61d6a5,1,out_of_hours
v_000316,0x4dbf78f26d0bcf815f4c562b51eeb7520b5f9bb0,business_040,laundromat,40.731437730757605,-73.9861812185396,2026-09-05 09:56:00,null_0acac940da266068,0,normal
v_000177,0xdecd47904a530535a71f6e277044fa2afcd7ca56,business_030,pizzeria,40.7266569823577,-73.98337650938772,2026-09-03 12:42:00,null_1bb01d30cecfde04,0,normal
v_009927,0x9b9084869f32522474f26a9e93e22b96ad72f53e,business_005,hardware_store,40.71787651470326,-73.97866006706128,2026-09-04 16:52:00,null_cd952c40c1b951ca,0,normal
v_000072,0xdc320f828a5e47f332e57430d61f42eee8ed22c3,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-02 09:40:00,null_fe6d479613737280,0,normal
v_017678,0x8d6633cf327d2d91585f81582b5a23f0f88f08d2,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-03 20:04:00,null_e8186a8b896f46ef,0,normal
v_014422,0xbf569bb2ae545d35d15332848312040b82f820c8,business_045,barbershop,40.72139357003977,-73.98907222915791,2026-09-04 07:07:00,null_98f61b43a2ad9642,0,normal
v_fraud_p4_159,0x5488be2fb5466a7073afc5d6b035235932b8191f,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 12:07:57,null_sybil_2fbb0da70d55,1,repeated_nullifier
v_002024,0x52023e5eaf6c54f2d695221e9ee8a32c4ec0e233,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-03 03:15:00,null_28e6ac8763056e04,1,out_of_hours
v_017896,0x5a429d98a7ca6225ce19e1968ccc97199b2cf15c,business_014,hardware_store,40.72016439636935,-73.9829884133478,2026-09-02 10:43:00,null_ffe8687a8fb9dde1,0,normal
v_011311,0x209fd336e6dcf5f38155e3fff4f0163fe0771c52,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-03 10:07:00,null_18e4d75ce1f95a88,0,normal
v_006545,0xd7776932c7ee9465f104b9f3d37dcdb6b0c949df,business_037,bodega,40.73079717580628,-74.00038803697592,2026-09-02 13:24:00,null_419414361a7874d5,0,normal
v_014829,0x3f1196f722e828a07e69b2042c898c8c73be15c6,business_034,coffee_shop,40.72034267287916,-73.99454445446773,2026-09-02 17:06:00,null_ff3153a689659408,0,normal
v_012901,0x8adbec84d744224328e943077d3abc2f6303d4d5,business_027,deli,40.71495526987162,-73.98423585644889,2026-09-04 18:12:00,null_b5d121b8e65404d4,0,normal
v_001222,0xb9b58d1356ebb1202400f3d581375f5d48a05bd5,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-01 15:46:00,null_b170cbe07d84df1e,0,normal
v_004524,0x4262f3cb6f3a5c58b26af1482cdcdb6d9819042f,business_042,deli,40.72867836335384,-73.99227345841949,2026-09-01 20:08:00,null_17950542aa1ad695,0,normal
v_003117,0xe46f3cca53a00f9efc6928aa3d5515ad1355e4a1,business_025,coffee_shop,40.7176948667067,-73.9893356213666,2026-09-04 11:21:00,null_0131ec76116d552c,0,normal
v_fraud_p4_107,0xdb8178e8d74e443fcce2ba41ef988a2ba48dbe1c,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 12:05:21,null_sybil_2fbb0da70d55,1,repeated_nullifier
v_004316,0x0734cbb114b471e08d6aaf4bfade1a06fa67579f,business_043,hardware_store,40.72437249107463,-73.98696850156455,2026-09-05 16:29:00,null_9dd329767ab59d90,0,normal
v_000808,0xe6bcd1092b0c4a7bf9211f7b62fb3afbca831dd7,business_005,hardware_store,40.71787651470326,-73.97866006706128,2026-09-05 20:26:00,null_5bb2cbf25298f74d,0,normal
v_009852,0x5be9a0241cc0e48aba81d672fe153afeac83de65,business_036,barbershop,40.70993477368362,-73.98714840643609,2026-09-04 10:36:00,null_54b03df6c3eacfbd,0,normal
v_004498,0x0c09543ca06eddfdbbb4984945c62a4787e26c5d,business_030,pizzeria,40.7266569823577,-73.98337650938772,2026-09-05 21:25:00,null_5e62c18cc46d6680,0,normal
v_000601,0xb9da12c6de3c7236ce1eab1d24b4579dfcd43ec8,business_002,pizzeria,40.7424759042483,-73.99018910712012,2026-09-03 17:54:00,null_da298e9cd4a32d04,0,normal
v_012710,0x11b5ec0801f1cf21b044632ce8c8ee287cb5df95,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-03 16:26:00,null_14215ff92be18306,0,normal
v_004786,0x4dbf78f26d0bcf815f4c562b51eeb7520b5f9bb0,business_032,barbershop,40.72915465864087,-73.98528048935924,2026-09-03 19:19:00,null_0acac940da266068,0,normal
v_005866,0x51dc3b1017b163c631e7ba0ecbff6d8fb9541ce8,business_023,hardware_store,40.709333646291704,-73.98994260579306,2026-09-01 15:35:00,null_3fdebc0b86b570dd,0,normal
v_015958,0xee79115a86f1d748c4e47ac08cf0cbc9ecb6f51c,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-01 20:27:00,null_dbfc72894d0eca41,0,normal
v_002281,0xd19a800dc1177eb95841406739ac050df222b3dc,business_047,nail_salon,40.72836476371117,-73.99037198576272,2026-09-05 13:57:00,null_ee6c1c18bb03c676,0,normal
v_005453,0x223a8013f473ea4ce27efa59b14d6bdba39d712c,business_027,deli,40.71495526987162,-73.98423585644889,2026-09-02 10:09:00,null_ad7f58e64b4e406e,0,normal
v_013183,0x5bb8073b0ca11b8f2c458074e07f24dbf58abdcd,business_002,pizzeria,40.7424759042483,-73.99018910712012,2026-09-04 15:24:00,null_68f0ec07c6780b59,0,normal
v_007536,0x221ef659dc3d03e45d0b3918f947c4520c132dfa,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-04 13:22:00,null_dc237864ca40b6df,0,normal
v_fraud_p2_320,0xb7b7be36f36a6fe7dafec1cc78fd9ef5cfb7a7f1,business_018,hardware_store,40.744226504332424,-73.9760251029316,2026-09-03 15:26:40,null_594425f72aed3bb8,1,co_visit
v_015008,0x81abba5459246c749e894491ed78bd7336a3111f,business_011,nail_salon,40.72070595690882,-73.98105030972982,2026-09-01 16:09:00,null_17273f84d41aa636,0,normal
v_001072,0x44a2d7549e6b354ebced208d859169bbf5af97b2,business_002,pizzeria,40.7424759042483,-73.99018910712012,2026-09-04 19:05:00,null_321289b96d0d972e,0,normal
v_002157,0xe361b1bed8f4fe9ef93f12d68f0abe47f3f058ab,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-04 15:02:00,null_e80c051ba5df8d7b,0,normal
v_008598,0x812a583f88473aadaab34d73f8e6ddd5e4535325,business_047,nail_salon,40.72836476371117,-73.99037198576272,2026-09-02 18:03:00,null_aa522d44d05d456b,0,normal
v_012270,0x73d8493109f890ba04a0bfc9eacb2528de0354ad,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-05 13:55:00,null_1a439540c63d0753,0,normal
v_001529,0x16cf68200faf5ae28106f851d9a18408a1147ea7,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-05 03:15:00,null_88bb6899f09b2c01,1,out_of_hours
v_010485,0x1b9ba475e80a9a54cffd1da4d7a57d2e386d9eea,business_009,deli,40.716915522077805,-73.9989604309665,2026-09-05 17:07:00,null_1e28b5d91c7cdf5f,0,normal
v_003438,0xa8ac465eb33f19a6b44b565f4fb01b46a3501854,business_025,coffee_shop,40.7176948667067,-73.9893356213666,2026-09-03 13:36:00,null_bdecab2b7de85867,0,normal
v_002196,0x44e49216195ad87d8e048bf6d419ee76d17ab99b,business_017,hardware_store,40.73073593811486,-73.98448389683308,2026-09-05 07:32:00,null_fde9daa308ab7659,0,normal
v_005042,0x780ecdb794eed3793b0b78a19dd075e6b8bbf68f,business_029,barbershop,40.72307543106103,-73.98931309485175,2026-09-05 08:41:00,null_eaa3d4d6b630b0cf,0,normal
v_014462,0xa29cbdc51f884848ac9a2f9199fb781b7c779e8d,business_034,coffee_shop,40.72034267287916,-73.99454445446773,2026-09-05 08:13:00,null_56b66fc1d9aa3dc2,0,normal
v_013488,0x96aefb4a438a94ae9a02c9d26542a382bf6c6cdf,business_024,barbershop,40.72818960333467,-73.97681013103887,2026-09-01 19:52:00,null_b74148e07342cbff,0,normal
v_003003,0xe0d54b51d3e4baf8ee604bfb939a85da9e3e9e40,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-01 12:33:00,null_fac303955684cdac,0,normal
v_001377,0x6614b71863cd6e88a9c76be76582e8375165fe79,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-04 11:09:00,null_b7dd3c30b577ad47,0,normal
v_003923,0xe52b9930dcdf780c1c1e4cd2f817682d7f91f305,business_007,pizzeria,40.72957951856837,-73.9868479973515,2026-09-02 12:07:00,null_63746b2415dbd51f,0,normal
v_000059,0x1fd876fb173a65c48d4a68865e988edea1a15b08,business_042,deli,40.72867836335384,-73.99227345841949,2026-09-04 11:45:00,null_67fe296119f2ffcb,0,normal
v_009549,0xc4a395fadb97bcd44a54bbe1ef0a0d42f497076d,business_020,coffee_shop,40.72374910652843,-73.98947430837156,2026-09-03 10:51:00,null_d060d58ab6154ca6,0,normal
v_017181,0xd7fc89e2bcf57c6b5efcf284737639d512382ee3,business_021,pizzeria,40.72905408831159,-73.98161499597781,2026-09-02 12:43:00,null_bbbd7b42675d7e70,0,normal
v_014613,0xed5b12b50cc02052ee3f82b1ece64144aa61d17c,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-02 20:35:00,null_f46d9a5e84fc2e3d,0,normal
v_003514,0xce1966c3787eb892daabff43c9d45a2ed9881b7e,business_033,deli,40.72803998237796,-74.00317851946556,2026-09-04 09:38:00,null_575a27f29c4e4c1b,0,normal
v_010533,0xdc320f828a5e47f332e57430d61f42eee8ed22c3,business_011,nail_salon,40.72070595690882,-73.98105030972982,2026-09-03 18:15:00,null_fe6d479613737280,0,normal
v_017996,0xe4963d40743b7187f94154159182b34be45e9c86,business_029,barbershop,40.72307543106103,-73.98931309485175,2026-09-01 09:32:00,null_173769bfccc2f08f,0,normal
v_001436,0xcf87bc79a097a735b2c6bade79da40f1ad185dfb,business_030,pizzeria,40.7266569823577,-73.98337650938772,2026-09-02 20:46:00,null_5f997277a331acbc,0,normal
v_016829,0xc14825f468cb01ed108fd49abc2b7fc4457bc0fe,business_024,barbershop,40.72818960333467,-73.97681013103887,2026-09-04 12:55:00,null_0063e1c2ec2c5ae7,0,normal
v_005225,0x6962a71c1c38ea395ea9faec5e30c64173eabb4a,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-01 10:19:00,null_e1b403910be388c4,0,normal
v_013963,0x09fb30fbeb4598bc2e2b22632015262c216e3aa5,business_032,barbershop,40.72915465864087,-73.98528048935924,2026-09-01 14:19:00,null_9d5ed21383816aa1,0,normal
v_003671,0xd3e2fce15ecf5e5116b593697c52ad28ca3c541b,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-03 15:55:00,null_21d74203e7706385,0,normal
v_015728,0x9836422e6c0716f64aba252ee29fe8b16b725067,business_032,barbershop,40.72915465864087,-73.98528048935924,2026-09-03 13:46:00,null_a9f2490e0bdccd11,0,normal
v_002311,0x575f7556c0fd6df8d2a81ba8331a92e0add001c9,business_012,laundromat,40.71773080956926,-73.98869729137368,2026-09-02 15:13:00,null_ca46671d4be910a7,0,normal
v_012865,0x0c614765bea21b3d319aaa029b94c3a56d4dcb29,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-02 20:53:00,null_d72a3834c9f31b12,0,normal
v_001539,0x6609e3554b9261882fa5c175165bf8047f5a7033,business_017,hardware_store,40.73073593811486,-73.98448389683308,2026-09-04 11:58:00,null_49f2409639b0308c,0,normal
v_001625,0xce0b2410c5c23d497076c2e8a264e41a5c147436,business_044,barbershop,40.71369736098788,-73.98317796720453,2026-09-05 14:13:00,null_0594f5aeba0e212a,0,normal
v_017559,0x54addd7f64271b488170247675e0917a829d0253,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-02 17:09:00,null_b0ec931f7a05fc77,0,normal
v_004800,0xd864aee9d0cc89e70381979f92e47926cf0163d6,business_006,pizzeria,40.717197969199155,-73.979771740075,2026-09-02 11:55:00,null_92a17bac58603b5a,0,normal
v_015640,0xd9ed7fc535bf484531192594f39643a3cb8fc813,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-05 20:30:00,null_8415804e095aff7a,0,normal
v_017258,0x9648f88d56af5fd81b0a8cbed7e48084a763454d,business_034,coffee_shop,40.72034267287916,-73.99454445446773,2026-09-02 11:08:00,null_1524ad49fc73a1f6,0,normal
v_005702,0x812a583f88473aadaab34d73f8e6ddd5e4535325,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-03 12:37:00,null_aa522d44d05d456b,0,normal
v_001708,0xe59d41a1e3b2e904a69bf894e84a49d12a62e3c7,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-05 19:57:00,null_49e2fc413e9df025,0,normal
v_017666,0x2733bc6bb408cc80b9302e87e6b327ffd9c95df4,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-03 10:42:00,null_dfed9d0ae4ce2b83,0,normal
v_016265,0xbe3ab1d14b7a69b98a9960561f8750e01c88ebce,business_034,coffee_shop,40.72034267287916,-73.99454445446773,2026-09-01 10:47:00,null_b7c622ee4bb4f956,0,normal
v_015652,0x5f09448cc55a374dcf87cbc2943cacdc18fc044b,business_013,laundromat,40.72195577710144,-73.99041495035232,2026-09-01 13:19:00,null_149fccb55668e7ab,0,normal
v_005990,0xde6e81b997777b1390f041d9099af1164bcd5114,business_016,barbershop,40.71187904708862,-73.98494306503954,2026-09-03 14:46:00,null_fdc03f8121043c38,0,normal
v_fraud_p1_180_b,0xb9b58d1356ebb1202400f3d581375f5d48a05bd5,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-02 17:23:00,null_b170cbe07d84df1e,1,impossible_travel
v_009465,0xcf87bc79a097a735b2c6bade79da40f1ad185dfb,business_019,laundromat,40.73154911779426,-73.98559557364835,2026-09-04 12:45:00,null_5f997277a331acbc,0,normal
v_010917,0xc14825f468cb01ed108fd49abc2b7fc4457bc0fe,business_008,nail_salon,40.7243282720101,-73.99127533162938,2026-09-03 21:02:00,null_0063e1c2ec2c5ae7,0,normal
v_012557,0x7d9bdba022d5512fdf28339e6bfabf184e802e3c,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-01 17:30:00,null_97815fa33733b3dc,0,normal
v_fraud_p1_123_a,0x82996f838c04624216c0d7a36c4f801f2e2f9de3,business_000,nail_salon,40.71696420031261,-73.96002162997098,2026-09-01 14:46:00,null_9a02b19fa04d7b68,1,impossible_travel
v_008256,0xeb69ea0bea59ee665d6070c8bf973f669836bb26,business_006,pizzeria,40.717197969199155,-73.979771740075,2026-09-03 12:04:00,null_6b23f78b2001c2c0,0,normal
v_001126,0xa8b1d3b788745fd4a5047e7203972bd04d29b308,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-03 12:10:00,null_739b5c11bf1a535b,0,normal
v_005894,0xef40d2ca648099602d28aacc939ed68046297874,business_045,barbershop,40.72139357003977,-73.98907222915791,2026-09-01 13:10:00,null_3f5cd110cbf227eb,0,normal
v_005372,0x0ec39baeb91b5aaed64ce86aef4b9a6062d5daea,business_043,hardware_store,40.72437249107463,-73.98696850156455,2026-09-03 10:24:00,null_727f6ca0ddad5faa,0,normal
v_006741,0x9526670dd065337ef5e1992bc53f4410198d7208,business_021,pizzeria,40.72905408831159,-73.98161499597781,2026-09-04 08:38:00,null_55bc4938d5bc0fd7,0,normal
v_011711,0x1af857fba940dc14fde4ecdf0a048d03a425dcaf,business_033,deli,40.72803998237796,-74.00317851946556,2026-09-02 15:27:00,null_1d9cf7c7bb66350d,0,normal
v_005994,0x80600401876467ce59309066f0211c11e1801aa4,business_048,coffee_shop,40.73396347402307,-73.98428143228651,2026-09-05 07:18:00,null_c4d7eeac20895fd2,0,normal
v_015830,0xe953bb8ea688639e6bfa81ad8469c6d752ace204,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-01 19:03:00,null_92f87394e48ad746,0,normal
v_012983,0x1baf7dec921ad088e5168bad143ce7a7f5c0c96a,business_002,pizzeria,40.7424759042483,-73.99018910712012,2026-09-04 12:02:00,null_4e3ca94e82eab53b,0,normal
v_008393,0x424b2c86f430cfb49a69928ad03dda0a5a2b83d7,business_041,nail_salon,40.71481433648436,-73.99046087424438,2026-09-01 10:13:00,null_07f63a4d7779206d,0,normal
v_001793,0xbe3ab1d14b7a69b98a9960561f8750e01c88ebce,business_040,laundromat,40.731437730757605,-73.9861812185396,2026-09-04 09:58:00,null_b7c622ee4bb4f956,0,normal
v_002437,0xc8426876b8573c6ae6c15cc0c6002c853097c067,business_047,nail_salon,40.72836476371117,-73.99037198576272,2026-09-04 07:32:00,null_1e770d526544c70f,0,normal
v_005797,0xdc320f828a5e47f332e57430d61f42eee8ed22c3,business_005,hardware_store,40.71787651470326,-73.97866006706128,2026-09-03 17:18:00,null_fe6d479613737280,0,normal
v_fraud_p4_105,0x16e6569c098814a7d22a30fa9bf8d308c94576f5,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 12:05:15,null_sybil_2fbb0da70d55,1,repeated_nullifier
v_008947,0xf5b1c34abf6df7635d4f0b12c2f4d9a48e83f965,business_006,pizzeria,40.717197969199155,-73.979771740075,2026-09-02 14:55:00,null_65885c3749cfb271,0,normal
v_016011,0x86518b2cad4250f004758c665ce3b370c716a6d1,business_037,bodega,40.73079717580628,-74.00038803697592,2026-09-02 12:28:00,null_347c318d86c0d3e3,0,normal
v_fraud_p1_52_b,0x14373a08c747984b4049034892334c37765d8c37,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-03 13:52:00,null_90a23e3b7b5948ee,1,impossible_travel
v_010326,0xe06a09d777dc7adcf190c5977e207113578713d6,business_016,barbershop,40.71187904708862,-73.98494306503954,2026-09-03 15:03:00,null_bed0f416343e283b,0,normal
v_016582,0x1de610eeb286d621ec5b9d8522f84ee5d2bf2e37,business_022,deli,40.71392731725708,-73.98905304146153,2026-09-05 15:00:00,null_d90689ebd0c6c301,0,normal
v_fraud_p4_41,0x8712e1b1bade7d558237ea9ce39f6f8d77f37bf4,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 12:02:03,null_sybil_2fbb0da70d55,1,repeated_nullifier
v_008675,0x119266303243eb2fd0729130c1775ea841e4d816,business_043,hardware_store,40.72437249107463,-73.98696850156455,2026-09-02 07:11:00,null_29c60a64ad7fe54f,0,normal
v_011433,0x2bd965579bc28b206267a53529cbdcc751fcdfaa,business_049,coffee_shop,40.724705450015946,-73.98705904119956,2026-09-02 11:22:00,null_d119cc10cbb18936,0,normal
v_003986,0xa67e781503437f89894ad0024a2ca97b28232c0a,business_032,barbershop,40.72915465864087,-73.98528048935924,2026-09-01 15:38:00,null_66eceddd9a64c6b4,0,normal
v_010487,0x18ed86348342f7581878a2fe701ff134f8f969d3,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-01 15:32:00,null_3c22810e02027c45,0,normal
v_fraud_p4_216,0x6758eabae078fcec536491ff925e73dd222a69f7,business_001,barbershop,40.7267817637353,-73.99436312644053,2026-09-04 12:10:48,null_sybil_2fbb0da70d55,1,repeated_nullifier
v_006973,0xa1d0b4095e7b6ab7eabffd7b057bd48def66c998,business_035,pizzeria,40.71701218084012,-73.97576833009072,2026-09-04 09:37:00,null_7558bddb9de031e2,0,normal
v_014359,0xef2ecc816a2947db8138bc3c0cc2585ce8501bf3,business_011,nail_salon,40.72070595690882,-73.98105030972982,2026-09-02 20:00:00,null_7b37bb7425ab59ba,0,normal
v_010483,0xd29c087784ed7127ba395bf2f8ad047df2553f63,business_025,coffee_shop,40.7176948667067,-73.9893356213666,2026-09-05 16:27:00,null_4328514cb08d7565,0,normal
v_016728,0x44a2d7549e6b354ebced208d859169bbf5af97b2,business_038,bodega,40.72057814302983,-73.99558025467547,2026-09-03 13:48:00,null_321289b96d0d972e,0,normal
v_004986,0x2dee8fbce17dc0c7c3993b144ac5f1d7541cf795,business_039,laundromat,40.71871693353051,-73.99494068943523,2026-09-03 19:36:00,null_270af49d06cd2c9e,0,normal
v_007094,0xa19917b038188c9e454cbf2eec062abf65b35e38,business_049,coffee_shop,40.724705450015946,-73.98705904119956,2026-09-02 10:04:00,null_d5917f36517ada9c,0,normal
v_000263,0x28feec8fc4b7837c881856c3a1710425f4e96e37,business_046,hardware_store,40.72978370827005,-73.9915976736609,2026-09-05 12:53:00,null_83486e8a1f95931d,0,normal
v_000490,0x7a4b5f720d4b8ed91d83c498493567c7610119d3,business_045,barbershop,40.72139357003977,-73.98907222915791,2026-09-04 17:30:00,null_be4a29f19551ef9d,0,normal
v_009782,0xf5f1dd09f478b702d65d4cfbbf7f72e385d4e767,business_004,laundromat,40.722977753321786,-73.99835000366872,2026-09-04 10:03:00,null_24dd5cd39185313c,0,normal
v_008677,0xa1dc4a38dab9085139e98b5f8e130657e8e95db5,business_024,barbershop,40.72818960333467,-73.97681013103887,2026-09-03 17:23:00,null_cc5a54929dc6f6ae,0,normal
v_014293,0x5a429d98a7ca6225ce19e1968ccc97199b2cf15c,business_033,deli,40.72803998237796,-74.00317851946556,2026-09-05 14:12:00,null_ffe8687a8fb9dde1,0,normal
v_010407,0x1af857fba940dc14fde4ecdf0a048d03a425dcaf,business_026,coffee_shop,40.71122657522111,-74.0082414083805,2026-09-01 19:06:00,null_1d9cf7c7bb66350d,0,normal
v_001634,0x1301b56d6488506afe847ba3e3173f6a2be117ad,business_015,pizzeria,40.72511479130605,-73.97773450677654,2026-09-05 14:05:00,null_5883172840efa44a,0,normal
v_010612,0x209fd336e6dcf5f38155e3fff4f0163fe0771c52,business_031,bodega,40.72910198767675,-73.9883284872668,2026-09-03 20:04:00,null_18e4d75ce1f95a88,0,normal
v_017840,0x8c52489add5b76d757dbb0349b2515050ae345dc,business_019,laundromat,40.73154911779426,-73.98559557364835,2026-09-04 15:50:00,null_157f2dd5cdd854f5,0,normal
v_016708,0xb07a9e30e62ce0386626716f8fc9bc1b44388447,business_025,coffee_shop,40.7176948667067,-73.9893356213666,2026-09-04 09:44:00,null_e5c5980134769f1a,0,normal
